Event,Date,Result,WhiteElo,BlackElo,ECO,TimeControl
GER-ch38 (DSB),1949.05.09,1-0,,,B85,
GER-ch38 (DSB),1949.05.09,0-1,,,,
GER-ch38 (DSB),1949.05.09,1-0,,,D41,
GER-ch38 (DSB),1949.05.09,1-0,,,B18,
GER-ch38 (DSB),1949.05.10,1-0,,,A00,
GER-ch38 (DSB),1949.05.10,1/2-1/2,,,,
GER-ch38 (DSB),1949.05.10,0-1,,,C51,
GER-ch38 (DSB),1949.05.10,1/2-1/2,,,,
GER-ch38 (DSB),1949.05.10,0-1,,,,
GER-ch38 (DSB),1949.05.10,1/2-1/2,,,,
GER-ch38 (DSB),1949.05.10,0-1,,,A46,
GER-ch38 (DSB),1949.05.10,1-0,,,E01,
GER-ch38 (DSB),1949.05.10,0-1,,,,
GER-ch38 (DSB),1949.05.10,1/2-1/2,,,,
GER-ch38 (DSB),1949.05.10,0-1,,,A00,
GER-ch38 (DSB),1949.05.10,1-0,,,,
GER-ch38 (DSB),1949.05.10,0-1,,,C14,
GER-ch38 (DSB),1949.05.10,1/2-1/2,,,B70,
GER-ch38 (DSB),1949.05.10,1-0,,,C90,
GER-ch38 (DSB),1949.05.10,1/2-1/2,,,,
GER-ch38 (DSB),1949.05.10,0-1,,,A04,
GER-ch38 (DSB),1949.05.10,0-1,,,,
GER-ch38 (DSB),1949.05.11,1-0,,,B75,
GER-ch38 (DSB),1949.05.11,1/2-1/2,,,A85,
GER-ch38 (DSB),1949.05.11,1/2-1/2,,,,
GER-ch38 (DSB),1949.05.11,1-0,,,B84,
GER-ch38 (DSB),1949.05.11,0-1,,,,
GER-ch38 (DSB),1949.05.11,1/2-1/2,,,,
GER-ch38 (DSB),1949.05.11,0-1,,,E20,
GER-ch38 (DSB),1949.05.11,1/2-1/2,,,,
GER-ch38 (DSB),1949.05.11,1-0,,,D95,
GER-ch38 (DSB),1949.05.11,0-1,,,E21,
GER-ch38 (DSB),1949.05.11,0-1,,,,
GER-ch38 (DSB),1949.05.11,1/2-1/2,,,,
GER-ch38 (DSB),1949.05.11,0-1,,,D41,
GER-ch38 (DSB),1949.05.11,0-1,,,,
GER-ch38 (DSB),1949.05.11,1/2-1/2,,,,
GER-ch38 (DSB),1949.05.11,1-0,,,B11,
GER-ch38 (DSB),1949.05.11,1/2-1/2,,,D94,
GER-ch38 (DSB),1949.05.11,1-0,,,,
GER-ch38 (DSB),1949.05.12,1/2-1/2,,,,
GER-ch38 (DSB),1949.05.12,1-0,,,E09,
GER-ch38 (DSB),1949.05.12,1/2-1/2,,,,
GER-ch38 (DSB),1949.05.12,1-0,,,A00,
GER-ch38 (DSB),1949.05.12,1/2-1/2,,,,
GER-ch38 (DSB),1949.05.12,0-1,,,,
GER-ch38 (DSB),1949.05.12,1-0,,,,
GER-ch38 (DSB),1949.05.12,1/2-1/2,,,,
GER-ch38 (DSB),1949.05.12,0-1,,,,
GER-ch38 (DSB),1949.05.12,1/2-1/2,,,B12,
GER-ch38 (DSB),1949.05.12,0-1,,,,
GER-ch38 (DSB),1949.05.12,1/2-1/2,,,,
GER-ch38 (DSB),1949.05.12,1/2-1/2,,,C11,
GER-ch38 (DSB),1949.05.12,1/2-1/2,,,,
GER-ch38 (DSB),1949.05.12,1-0,,,,
GER-ch38 (DSB),1949.05.12,1-0,,,,
GER-ch38 (DSB),1949.05.12,1-0,,,D14,
GER-ch38 (DSB),1949.05.12,1/2-1/2,,,B27,
GER-ch38 (DSB),1949.05.13,1/2-1/2,,,,
GER-ch38 (DSB),1949.05.13,1/2-1/2,,,,
GER-ch38 (DSB),1949.05.13,0-1,,,,
GER-ch38 (DSB),1949.05.13,1-0,,,,
GER-ch38 (DSB),1949.05.13,1/2-1/2,,,A00,
GER-ch38 (DSB),1949.05.13,1/2-1/2,,,B13,
GER-ch38 (DSB),1949.05.13,0-1,,,C10,
GER-ch38 (DSB),1949.05.13,0-1,,,A25,
GER-ch38 (DSB),1949.05.13,1-0,,,,
GER-ch38 (DSB),1949.05.13,1/2-1/2,,,,
GER-ch38 (DSB),1949.05.13,1-0,,,C56,
GER-ch38 (DSB),1949.05.13,0-1,,,D48,
GER-ch38 (DSB),1949.05.13,1/2-1/2,,,,
GER-ch38 (DSB),1949.05.13,1/2-1/2,,,,
GER-ch38 (DSB),1949.05.13,1/2-1/2,,,B61,
GER-ch38 (DSB),1949.05.13,1/2-1/2,,,,
GER-ch38 (DSB),1949.05.13,1/2-1/2,,,,
GER-ch38 (DSB),1949.05.13,1-0,,,,
Match/City Venice-Prague,1949.05.02,0-1,,,D47,
Match/City Venice-Prague,1949.05.02,1-0,,,,
Match/City Venice-Prague,1949.05.02,1-0,,,B84,
Match/City Venice-Prague,1949.05.02,0-1,,,C77,
Match/City Venice-Prague,1949.05.02,0-1,,,B13,
Match/City Venice-Prague,1949.05.02,1/2-1/2,,,,
Match/City Venice-Prague,1949.05.02,0-1,,,A93,
Match/City Venice-Prague,1949.05.02,1-0,,,,
Match/City Venice-Prague,1949.05.02,0-1,,,E33,
Match/City Venice-Prague,1949.05.02,1-0,,,,
Match/City Venice-Prague,1949.05.04,1/2-1/2,,,B91,
Match/City Venice-Prague,1949.05.04,1-0,,,B76,
Match/City Venice-Prague,1949.05.04,1-0,,,D90,
Match/City Venice-Prague,1949.05.04,0-1,,,,
Match/City Venice-Prague,1949.05.04,1-0,,,,
Match/City Venice-Prague,1949.05.04,0-1,,,B58,
Match/City Venice-Prague,1949.05.04,0-1,,,,
Match/City Venice-Prague,1949.05.04,0-1,,,B73,
Match/City Venice-Prague,1949.05.04,1-0,,,,
Match/City Venice-Prague,1949.05.06,1-0,,,D75,
Match/City Venice-Prague,1949.05.06,1/2-1/2,,,,
Match/City Venice-Prague,1949.05.06,0-1,,,C97,
Match/City Venice-Prague,1949.05.06,1-0,,,D41,
Match/City Venice-Prague,1949.05.06,0-1,,,,
Match/City Venice-Prague,1949.05.06,1-0,,,E69,
Match/City Venice-Prague,1949.05.06,1/2-1/2,,,,
Match/City Venice-Prague,1949.05.06,1-0,,,,
Match/City Venice-Prague,1949.05.06,0-1,,,D05,
Match/City Venice-Prague,1949.05.06,1/2-1/2,,,,
Match/City Venice-Prague,1949.05.08,1-0,,,B20,
Match/City Venice-Prague,1949.05.08,1-0,,,,
Match/City Venice-Prague,1949.05.08,1/2-1/2,,,D75,
Match/City Venice-Prague,1949.05.08,1/2-1/2,,,,
Match/City Venice-Prague,1949.05.08,1-0,,,,
Match/City Venice-Prague,1949.05.08,1/2-1/2,,,,
Match/City Venice-Prague,1949.05.08,0-1,,,,
Match/City Venice-Prague,1949.05.08,0-1,,,,
Match/City Venice-Prague,1949.05.08,0-1,,,,
Match/City Venice-Prague,1949.05.08,0-1,,,D80,
Copenhagen,1949.05.08,1/2-1/2,,,,
Copenhagen,1949.05.08,1-0,,,A84,
Copenhagen,1949.05.08,0-1,,,B63,
Copenhagen,1949.05.08,1-0,,,E39,
Copenhagen,1949.05.09,1/2-1/2,,,E24,
Copenhagen,1949.05.09,1-0,,,D19,
Copenhagen,1949.05.09,1/2-1/2,,,A47,
Copenhagen,1949.05.09,1-0,,,C01,
Copenhagen,1949.05.10,0-1,,,D63,
Copenhagen,1949.05.10,1/2-1/2,,,B55,
Copenhagen,1949.05.10,0-1,,,C79,
Copenhagen,1949.05.10,0-1,,,E32,
Copenhagen,1949.05.11,1-0,,,D70,
Copenhagen,1949.05.11,1-0,,,E33,
Copenhagen,1949.05.11,0-1,,,D74,
Copenhagen,1949.05.11,1/2-1/2,,,B84,
Copenhagen,1949.05.12,1/2-1/2,,,B56,
Copenhagen,1949.05.12,1/2-1/2,,,C71,
Copenhagen,1949.05.12,1/2-1/2,,,B25,
Copenhagen,1949.05.12,1-0,,,D36,
Copenhagen,1949.05.13,1-0,,,E67,
Copenhagen,1949.05.13,1/2-1/2,,,D13,
Copenhagen,1949.05.13,1-0,,,E41,
Copenhagen,1949.05.13,0-1,,,A44,
Copenhagen,1949.05.14,1-0,,,B29,
Copenhagen,1949.05.14,1/2-1/2,,,A44,
Copenhagen,1949.05.14,1-0,,,D01,
Copenhagen,1949.05.14,1/2-1/2,,,B28,
Match Gligoric-Stahlberg +2-1=9,1949.05.20,1/2-1/2,,,D58,
Match Gligoric-Stahlberg +2-1=9,1949.05.21,1-0,,,D20,
Match Gligoric-Stahlberg +2-1=9,1949.05.22,1-0,,,C09,
Match Gligoric-Stahlberg +2-1=9,1949.05.25,1/2-1/2,,,D68,
Match Gligoric-Stahlberg +2-1=9,1949.05.26,1/2-1/2,,,C08,
Match Gligoric-Stahlberg +2-1=9,1949.05.27,1/2-1/2,,,D68,
Match Gligoric-Stahlberg +2-1=9,1949.05.29,1/2-1/2,,,C14,
Match Gligoric-Stahlberg +2-1=9,1949.05.31,0-1,,,D45,
Match Gligoric-Stahlberg +2-1=9,1949.06.05,1/2-1/2,,,D66,
Match Gligoric-Stahlberg +2-1=9,1949.06.06,1/2-1/2,,,D68,
Match Gligoric-Stahlberg +2-1=9,1949.06.08,1/2-1/2,,,D33,
Match Gligoric-Stahlberg +2-1=9,1949.06.09,1/2-1/2,,,E32,
URS-ch17 Semifinal,1949.??.??,1-0,,,C84,
URS-ch17 Semifinal,1949.??.??,1-0,,,C45,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,D38,
URS-ch17 Semifinal,1949.??.??,1-0,,,D08,
URS-ch17 Semifinal,1949.??.??,0-1,,,B05,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,D36,
URS-ch17 Semifinal,1949.??.??,1-0,,,E43,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,E34,
URS-ch17 Semifinal,1949.??.??,1-0,,,A83,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,D42,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,D37,
URS-ch17 Semifinal,1949.??.??,1-0,,,B08,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,C87,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,D00,
URS-ch17 Semifinal,1949.??.??,0-1,,,D31,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,D41,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,A20,
URS-ch17 Semifinal,1949.??.??,0-1,,,B26,
URS-ch17 Semifinal,1949.??.??,1-0,,,D38,
URS-ch17 Semifinal,1949.??.??,1-0,,,E68,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,D08,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,A13,
URS-ch17 Semifinal,1949.??.??,1-0,,,E17,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,B73,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,B11,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,B44,
URS-ch17 Semifinal,1949.??.??,0-1,,,A84,
URS-ch17 Semifinal,1949.??.??,0-1,,,D31,
URS-ch17 Semifinal,1949.??.??,0-1,,,B08,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,B17,
URS-ch17 Semifinal,1949.??.??,1-0,,,B11,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,A17,
URS-ch17 Semifinal,1949.??.??,0-1,,,A97,
URS-ch17 Semifinal,1949.??.??,0-1,,,B22,
URS-ch17 Semifinal,1949.??.??,1-0,,,E91,
URS-ch17 Semifinal,1949.??.??,0-1,,,E14,
URS-ch17 Semifinal,1949.??.??,0-1,,,A47,
URS-ch17 Semifinal,1949.??.??,0-1,,,D66,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,E40,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,D09,
URS-ch17 Semifinal,1949.??.??,1-0,,,A82,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,E03,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,C84,
URS-ch17 Semifinal,1949.??.??,1-0,,,E87,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,D56,
URS-ch17 Semifinal,1949.??.??,1-0,,,E19,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,C19,
URS-ch17 Semifinal,1949.??.??,1-0,,,C89,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,B63,
URS-ch17 Semifinal,1949.??.??,0-1,,,D04,
URS-ch17 Semifinal,1949.??.??,0-1,,,C86,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,A40,
URS-ch17 Semifinal,1949.??.??,1-0,,,A31,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,D76,
URS-ch17 Semifinal,1949.??.??,1-0,,,E86,
URS-ch17 Semifinal,1949.??.??,1-0,,,B17,
URS-ch17 Semifinal,1949.??.??,1-0,,,E29,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,E37,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,E04,
URS-ch17 Semifinal,1949.??.??,1-0,,,D10,
URS-ch17 Semifinal,1949.??.??,0-1,,,A60,
URS-ch17 Semifinal,1949.??.??,0-1,,,E51,
URS-ch17 Semifinal,1949.??.??,0-1,,,E50,
URS-ch17 Semifinal,1949.??.??,1-0,,,C06,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,B11,
URS-ch17 Semifinal,1949.??.??,1-0,,,B26,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,C55,
URS-ch17 Semifinal,1949.??.??,0-1,,,D04,
URS-ch17 Semifinal,1949.??.??,1-0,,,D74,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,D53,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,D19,
URS-ch17 Semifinal,1949.??.??,0-1,,,B80,
URS-ch17 Semifinal,1949.??.??,0-1,,,A33,
URS-ch17 Semifinal,1949.??.??,1-0,,,B59,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,E52,
URS-ch17 Semifinal,1949.??.??,0-1,,,A40,
URS-ch17 Semifinal,1949.??.??,0-1,,,D47,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,D21,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,E30,
URS-ch17 Semifinal,1949.??.??,1-0,,,C97,
URS-ch17 Semifinal,1949.??.??,1-0,,,E72,
URS-ch17 Semifinal,1949.??.??,1-0,,,D58,
URS-ch17 Semifinal,1949.??.??,1-0,,,B60,
URS-ch17 Semifinal,1949.??.??,1-0,,,C45,
URS-ch17 Semifinal,1949.??.??,1-0,,,A24,
URS-ch17 Semifinal,1949.??.??,0-1,,,A34,
URS-ch17 Semifinal,1949.??.??,0-1,,,B62,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,E28,
URS-ch17 Semifinal,1949.??.??,0-1,,,E07,
URS-ch17 Semifinal,1949.??.??,0-1,,,A99,
URS-ch17 Semifinal,1949.??.??,0-1,,,D38,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,B39,
URS-ch17 Semifinal,1949.??.??,1-0,,,D31,
URS-ch17 Semifinal,1949.??.??,1-0,,,A84,
URS-ch17 Semifinal,1949.??.??,0-1,,,E16,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,E19,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,D88,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,D97,
URS-ch17 Semifinal,1949.??.??,1-0,,,A43,
URS-ch17 Semifinal,1949.??.??,0-1,,,B59,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,B05,
URS-ch17 Semifinal,1949.??.??,1-0,,,D40,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,A30,
URS-ch17 Semifinal,1949.??.??,1-0,,,A00,
URS-ch17 Semifinal,1949.??.??,1-0,,,C71,
URS-ch17 Semifinal,1949.??.??,0-1,,,B59,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,D57,
URS-ch17 Semifinal,1949.??.??,0-1,,,E52,
URS-ch17 Semifinal,1949.??.??,1-0,,,E43,
URS-ch17 Semifinal,1949.??.??,1-0,,,C11,
URS-ch17 Semifinal,1949.??.??,0-1,,,E70,
URS-ch17 Semifinal,1949.??.??,0-1,,,D38,
URS-ch17 Semifinal,1949.??.??,0-1,,,D45,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,A48,
URS-ch17 Semifinal,1949.??.??,0-1,,,B11,
URS-ch17 Semifinal,1949.??.??,1-0,,,B11,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,E94,
URS-ch17 Semifinal,1949.??.??,0-1,,,D52,
URS-ch17 Semifinal,1949.??.??,0-1,,,C45,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,A98,
URS-ch17 Semifinal,1949.??.??,1-0,,,A14,
URS-ch17 Semifinal,1949.??.??,1-0,,,E52,
URS-ch17 Semifinal,1949.??.??,1-0,,,D30,
URS-ch17 Semifinal,1949.??.??,0-1,,,B14,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,D14,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,D22,
URS-ch17 Semifinal,1949.??.??,0-1,,,E26,
URS-ch17 Semifinal,1949.??.??,0-1,,,B60,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,D97,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,E14,
URS-ch17 Semifinal,1949.??.??,0-1,,,E28,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,D38,
URS-ch17 Semifinal,1949.??.??,0-1,,,B58,
URS-ch17 Semifinal,1949.??.??,0-1,,,B27,
URS-ch17 Semifinal,1949.??.??,1-0,,,D75,
URS-ch17 Semifinal,1949.??.??,0-1,,,C99,
URS-ch17 Semifinal,1949.??.??,1-0,,,E18,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,A84,
URS-ch17 Semifinal,1949.??.??,1-0,,,A00,
URS-ch17 Semifinal,1949.??.??,1-0,,,E51,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,D49,
URS-ch17 Semifinal,1949.??.??,1-0,,,D46,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,C48,
URS-ch17 Semifinal,1949.??.??,1-0,,,A83,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,E37,
URS-ch17 Semifinal,1949.??.??,1-0,,,B62,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,E03,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,D90,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,D35,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,A40,
URS-ch17 Semifinal,1949.??.??,0-1,,,D47,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,C85,
URS-ch17 Semifinal,1949.??.??,0-1,,,E48,
URS-ch17 Semifinal,1949.??.??,0-1,,,C85,
URS-ch17 Semifinal,1949.??.??,0-1,,,C02,
URS-ch17 Semifinal,1949.??.??,1-0,,,C06,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,C50,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,E53,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,E17,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,B10,
URS-ch17 Semifinal,1949.??.??,1-0,,,D51,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,B73,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,D60,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,A88,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,D34,
URS-ch17 Semifinal,1949.??.??,1-0,,,E62,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,E61,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,B14,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,B44,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,E01,
URS-ch17 Semifinal,1949.??.??,1-0,,,C61,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,C77,
URS-ch17 Semifinal,1949.??.??,1-0,,,C59,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,C91,
URS-ch17 Semifinal,1949.??.??,1-0,,,A13,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,E53,
URS-ch17 Semifinal,1949.??.??,0-1,,,C86,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,C91,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,A16,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,E36,
URS-ch17 Semifinal,1949.??.??,1-0,,,D52,
URS-ch17 Semifinal,1949.??.??,0-1,,,A60,
URS-ch17 Semifinal,1949.??.??,0-1,,,E61,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,E53,
URS-ch17 Semifinal,1949.??.??,1-0,,,D04,
URS-ch17 Semifinal,1949.??.??,0-1,,,C04,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,A50,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,E01,
URS-ch17 Semifinal,1949.??.??,1-0,,,C88,
URS-ch17 Semifinal,1949.??.??,1-0,,,D34,
URS-ch17 Semifinal,1949.??.??,1-0,,,C27,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,E53,
URS-ch17 Semifinal,1949.??.??,1-0,,,A97,
URS-ch17 Semifinal,1949.??.??,0-1,,,C47,
URS-ch17 Semifinal,1949.??.??,0-1,,,A36,
URS-ch17 Semifinal,1949.??.??,1-0,,,D32,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,B59,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,D02,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,D40,
URS-ch17 Semifinal,1949.??.??,1-0,,,D74,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,D71,
URS-ch17 Semifinal,1949.??.??,1-0,,,D35,
URS-ch17 Semifinal,1949.??.??,1-0,,,D32,
URS-ch17 Semifinal,1949.??.??,0-1,,,E61,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,D30,
URS-ch17 Semifinal,1949.??.??,1-0,,,B02,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,B17,
URS-ch17 Semifinal,1949.??.??,1-0,,,C10,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,C56,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,A88,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,B24,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,C31,
URS-ch17 Semifinal,1949.??.??,1-0,,,C49,
URS-ch17 Semifinal,1949.??.??,1-0,,,A90,
URS-ch17 Semifinal,1949.??.??,0-1,,,D02,
URS-ch17 Semifinal,1949.??.??,0-1,,,E90,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,D30,
URS-ch17 Semifinal,1949.??.??,0-1,,,C52,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,D47,
URS-ch17 Semifinal,1949.??.??,1-0,,,E27,
URS-ch17 Semifinal,1949.??.??,1-0,,,D58,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,E18,
URS-ch17 Semifinal,1949.??.??,1-0,,,D37,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,B59,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,C43,
URS-ch17 Semifinal,1949.??.??,0-1,,,C17,
URS-ch17 Semifinal,1949.??.??,0-1,,,B08,
URS-ch17 Semifinal,1949.??.??,1-0,,,C74,
URS-ch17 Semifinal,1949.??.??,0-1,,,C86,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,D41,
URS-ch17 Semifinal,1949.??.??,1-0,,,C46,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,A91,
URS-ch17 Semifinal,1949.??.??,1-0,,,D11,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,E19,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,E41,
URS-ch17 Semifinal,1949.??.??,1-0,,,B66,
URS-ch17 Semifinal,1949.??.??,1-0,,,A15,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,A93,
URS-ch17 Semifinal,1949.??.??,1-0,,,D30,
URS-ch17 Semifinal,1949.??.??,0-1,,,E24,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,A94,
URS-ch17 Semifinal,1949.??.??,1-0,,,A34,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,C67,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,C53,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,E49,
URS-ch17 Semifinal,1949.??.??,1-0,,,D48,
URS-ch17 Semifinal,1949.??.??,1-0,,,B92,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,D95,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,A34,
URS-ch17 Semifinal,1949.??.??,1-0,,,B05,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,E19,
URS-ch17 Semifinal,1949.??.??,0-1,,,A84,
URS-ch17 Semifinal,1949.??.??,1-0,,,D47,
URS-ch17 Semifinal,1949.??.??,0-1,,,C86,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,E37,
URS-ch17 Semifinal,1949.??.??,0-1,,,A14,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,D55,
URS-ch17 Semifinal,1949.??.??,1-0,,,D51,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,D38,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,E19,
URS-ch17 Semifinal,1949.??.??,0-1,,,A08,
URS-ch17 Semifinal,1949.??.??,0-1,,,B62,
URS-ch17 Semifinal,1949.??.??,1-0,,,E54,
URS-ch17 Semifinal,1949.??.??,0-1,,,B62,
URS-ch17 Semifinal,1949.??.??,1-0,,,D76,
URS-ch17 Semifinal,1949.??.??,0-1,,,B53,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,E02,
URS-ch17 Semifinal,1949.??.??,0-1,,,A89,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,C91,
URS-ch17 Semifinal,1949.??.??,0-1,,,D95,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,A54,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,C86,
URS-ch17 Semifinal,1949.??.??,1-0,,,C24,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,C41,
URS-ch17 Semifinal,1949.??.??,1-0,,,A81,
URS-ch17 Semifinal,1949.??.??,1-0,,,C84,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,D47,
URS-ch17 Semifinal,1949.??.??,1-0,,,E91,
URS-ch17 Semifinal,1949.??.??,0-1,,,B38,
URS-ch17 Semifinal,1949.??.??,1-0,,,A81,
URS-ch17 Semifinal,1949.??.??,1-0,,,C45,
URS-ch17 Semifinal,1949.??.??,1-0,,,B51,
URS-ch17 Semifinal,1949.??.??,1-0,,,A36,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,E03,
URS-ch17 Semifinal,1949.??.??,1-0,,,A47,
URS-ch17 Semifinal,1949.??.??,0-1,,,A87,
URS-ch17 Semifinal,1949.??.??,0-1,,,C91,
URS-ch17 Semifinal,1949.??.??,1-0,,,E89,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,D46,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,C86,
URS-ch17 Semifinal,1949.??.??,0-1,,,B14,
URS-ch17 Semifinal,1949.??.??,1-0,,,E29,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,C57,
URS-ch17 Semifinal,1949.??.??,0-1,,,E68,
URS-ch17 Semifinal,1949.??.??,0-1,,,E03,
URS-ch17 Semifinal,1949.??.??,1/2-1/2,,,D31,
